biogas production from grass;protein feed, 100% crude;kilogram;CH;12869
magnesium oxide production;magnesium oxide;kilogram;RoW;12870
market for sewage sludge, 70% water, WWT, WW from maize starch production;sewage sludge, 70% water, WWT, WW from maize starch production;kilogram;RoW;12871
treatment of waste electric wiring, collection for final disposal;waste electric wiring;kilogram;RoW;12872
market for used blower and heat exchange unit KWL 250;used blower and heat exchange unit KWL 250;unit;GLO;12873
market for antifouling paint emissions;antifouling paint emissions;kilogram;GLO;12874
market for tantalum concentrate, 30% Ta2O5;tantalum concentrate, 30% Ta2O5;kilogram;GLO;12875
market for sewage sludge, 97% water, WWT-SLF, waste graphical paper;sewage sludge, 97% water, WWT-SLF, waste graphical paper;kilogram;RoW;12876
heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;heat, district or industrial, other than natural gas;megajoule;SE;12877
market for residues, MSWI, copper in car shredder residue;residues, MSWI, copper in car shredder residue;kilogram;GLO;12878
manure, liquid, cattle, Recycled Content cut-off;manure, liquid, cattle;kilogram;GLO;12879
heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;electricity, high voltage;kilowatt hour;NL;12880
impact extrusion of steel, cold, tempering;impact extrusion of steel, cold, tempering;kilogram;RER;12881
treatment of blast furnace gas, in power plant;electricity, high voltage;kilowatt hour;JP;12882
electricity production, hard coal;electricity, high voltage;kilowatt hour;CN-HE;12883
wafer factory construction;wafer factory;unit;RoW;12884
treatment of scrap lead acid battery, remelting;lead;kilogram;RoW;12885
nutrient supply from poultry manure, fresh;organic nitrogen fertiliser, as N;kilogram;GLO;12886
operation, computer, laptop, videoconference;operation, computer, laptop, videoconference;hour;RoW;12887
market for carrot;carrot;kilogram;GLO;12888
smelting and refining of nickel concentrate, 16% Ni;nickel, class 1;kilogram;GLO;12889
electricity production, oil;electricity, high voltage;kilowatt hour;CN-GD;12890
electricity production, wind, <1MW turbine, onshore;electricity, high voltage;kilowatt hour;CN-SH;12891
clear-cutting, primary forest to arable land, forest, intensive;land tenure, arable land, measured as carbon net primary productivity, forest, intensive;kilogram;BR-TO;12892
heat production, natural gas, at boiler modulating >100kW;heat, district or industrial, natural gas;megajoule;Europe without Switzerland;12893
market for maintenance, intermodal shipping container, 40-foot, high-cube;maintenance, intermodal shipping container, 40-foot, high-cube;unit;GLO;12894
evaporation of natural gas, import from NG;natural gas, high pressure;cubic meter;NL;12895
tin mine operation;tin concentrate;kilogram;RoW;12896
market for waste polyvinylchloride;waste polyvinylchloride;kilogram;RoW;12897
market for castor bean;castor bean;kilogram;GLO;12898
electricity, high voltage, import from BE;electricity, high voltage;kilowatt hour;LU;12899
2-butanol production by hydration of butene;butane;kilogram;RoW;12900
market for water pump operation, diesel;water pump operation, diesel;megajoule;GLO;12901
operation, solar collector system, Cu flat plate collector, one-family house, for hot water;heat, central or small-scale, other than natural gas;megajoule;CA-QC;12902
wood pellets, burned in stirling heat and power co-generation unit, 3kW electrical, future;heat, future;megajoule;CH;12903
market for printed wiring board, mounted mainboard, laptop computer, Pb containing;printed wiring board, mounted mainboard, laptop computer, Pb containing;kilogram;GLO;12904
market for ethylene;ethylene;kilogram;RoW;12905
aluminium drilling, computer numerical controlled;aluminium removed by drilling, computer numerical controlled;kilogram;RER;12906
market for phthalic anhydride;phthalic anhydride;kilogram;GLO;12907
market for assembly of liquid crystal display, auxilliaries and energy use;assembly of liquid crystal display, auxilliaries and energy use;kilogram;GLO;12908
market for inorganic potassium fertiliser, as K2O;inorganic potassium fertiliser, as K2O;kilogram;UA;12909
wood pellet factory production;wood pellet factory;unit;RER;12910
market for sawnwood, hardwood, raw, dried (u=10%);sawnwood, hardwood, raw, dried (u=10%);cubic meter;RoW;12911
market for residues, MSWI[F]-WWT, WW, average;residues, MSWI[F]-WWT, WW, average;kilogram;CH;12912
treatment of used internal combustion engine, passenger car, shredding;used internal combustion engine, passenger car;kilogram;GLO;12913
treatment of municipal solid waste, municipal incineration FAE;municipal solid waste;kilogram;CH;12914
fuel cell production, polymer electrolyte membrane, 2kW electrical, future;fuel cell, polymer electrolyte membrane, 2kW electrical, future;unit;RoW;12915
market for p-nitrotoluene;p-nitrotoluene;kilogram;GLO;12916
market for waste polypropylene;waste polypropylene;kilogram;GR;12917
olive production;olive;kilogram;RoW;12918
treatment of residues, MSWI[F], copper in car shredder residue, residual material landfill;residues, MSWI[F], copper in car shredder residue;kilogram;CH;12919
treatment of wastewater from glass production, wastewater treatment;wastewater from glass production;cubic meter;RoW;12920
market for sewage sludge, 97% water, WWT, WW from grass refinery;sewage sludge, 97% water, WWT, WW from grass refinery;kilogram;CH;12921
treatment of lignite ash, sanitary landfill;lignite ash;kilogram;GLO;12922
heat and power co-generation, natural gas, conventional power plant, 100MW electrical;electricity, high voltage;kilowatt hour;GB;12923
synthetic gas factory construction;synthetic gas factory;unit;RoW;12924
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;electricity, low voltage;kilowatt hour;AT;12925
treatment of wastewater from liquid crystal display production, wastewater treatment;wastewater from liquid crystal display production;cubic meter;CH;12926
strontium mine operation and beneficiation;strontium sulfate, 90% SrSO4;kilogram;CN;12927
market for polyurethane, flexible foam, flame retardant;polyurethane, flexible foam, flame retardant;kilogram;GLO;12928
treatment of blast furnace gas, in power plant;electricity, high voltage;kilowatt hour;CN-NM;12929
ventilation system production, decentralized, 6 x 120 m3/h, steel ducts;ventilation system, decentralized, 6 x 120 m3/h, steel ducts;unit;RoW;12930
market for electricity, low voltage;electricity, low voltage;kilowatt hour;LT;12931
electricity production, hydro, reservoir, non-alpine region;electricity, high voltage;kilowatt hour;SE;12932
petroleum and gas production, offshore;petroleum;kilogram;AR;12933
treatment of bottom ash, MSWI-WWT-SLF, inert waste, slag compartment;bottom ash, MSWI-WWT-SLF, inert waste;kilogram;RoW;12934
market for cable, data cable in infrastructure;cable, data cable in infrastructure;meter;GLO;12935
market for sewage sludge, 97% water, WWT-SLF, sludge from pulp and paper production;sewage sludge, 97% water, WWT-SLF, sludge from pulp and paper production;kilogram;CH;12936
market for land tenure, arable land, measured as carbon net primary productivity, pasture, man made;land tenure, arable land, measured as carbon net primary productivity, pasture, man made;kilogram;BR-RR;12937
heat production, wood chips from industry, at furnace 300kW, state-of-the-art 2014;heat, district or industrial, other than natural gas;megajoule;RoW;12938
operation, printer, laser, black/white, per kg printed paper;printed paper;kilogram;CA-QC;12939
market for EUR-flat pallet;EUR-flat pallet;unit;RER;12940
combine harvesting;combine harvesting;hectare;US;12941
flat glass production, uncoated;flat glass, uncoated;kilogram;RoW;12942
market for land tenure, arable land, measured as carbon net primary productivity, annual crop;land tenure, arable land, measured as carbon net primary productivity, annual crop;kilogram;FR;12943
natural gas, burned in micro gas turbine, 100kWe;electricity, low voltage;kilowatt hour;CH;12944
market for iron(II) chloride;iron(II) chloride;kilogram;GLO;12945
petroleum slack wax production, petroleum refinery operation;petroleum slack wax;kilogram;RoW;12946
electricity production, hydro, reservoir, alpine region, renewable energy products;electricity, high voltage, renewable energy products;kilowatt hour;CH;12947
market for waste polyethylene;waste polyethylene;kilogram;IE;12948
salicylic acid production;salicylic acid;kilogram;GLO;12949
transport, passenger car, small size, diesel, EURO 4;transport, passenger car, small size, diesel, EURO 4;kilometer;RoW;12950
electricity, high voltage, import from CA-NB;electricity, high voltage;kilowatt hour;CA-NS;12951
market for window frame, wood, U=1.5 W/m2K;window frame, wood, U=1.5 W/m2K;square meter;GLO;12952
cabbage red production;cabbage red;kilogram;GLO;12953
natural gas, liquefied, import from NG;natural gas, liquefied;cubic meter;TR;12954
market for waste polypropylene;waste polypropylene;kilogram;SE;12955
tungsten mine operation and beneficiation;tungsten concentrate;kilogram;CN;12956
photovoltaic slanted-roof installation, 3kWp, multi-Si, laminated, integrated, on roof;photovoltaic slanted-roof installation, 3kWp, multi-Si, laminated, integrated, on roof;unit;RoW;12957
electricity, high voltage, import from BR-Southern grid;electricity, high voltage;kilowatt hour;AR;12958
market for glass cullet, sorted;glass cullet, sorted;kilogram;RER;12959
treatment of waste reinforcement steel, recycling;waste reinforcement steel;kilogram;CH;12960
treatment of used lorry, 28 metric ton;used lorry, 28 metric ton;unit;RoW;12961
ammonia production, steam reforming, liquid;ammonia, anhydrous, liquid;kilogram;SAS;12962
petrol production, unleaded, petroleum refinery operation;petrol, unleaded;kilogram;IN;12963
heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas;heat, district or industrial, other than natural gas;megajoule;JP;12964
anthraquinone production;anthraquinone;kilogram;RER;12965
limestone production, crushed, for mill;limestone, crushed, for mill;kilogram;CA-QC;12966
treatment of waste plaster-cardboard sandwich, sorting plant;waste plaster-cardboard sandwich;kilogram;RoW;12967
land use change, paddy rice;land use change, paddy rice;hectare;CN;12968
planing, lath, hardwood, u=10%;shavings, hardwood, loose, measured as dry mass;kilogram;CA-QC;12969
primary zinc production from concentrate;lead concentrate;kilogram;RoW;12970
treatment of sewage sludge, 75% water, WWT, WW from pig iron production, sanitary landfill;electricity, medium voltage;kilowatt hour;RoW;12971
lath, hardwood, raw, kiln drying to u=20%;sawnwood, lath, hardwood, raw, dried (u=20%);cubic meter;CA-QC;12972
electricity production, wind, >3MW turbine, onshore;electricity, high voltage;kilowatt hour;CN-HB;12973
market for wind turbine, 2MW, onshore;wind turbine, 2MW, onshore;unit;GLO;12974
market for heat, for reuse in municipal waste incineration only;heat, for reuse in municipal waste incineration only;megajoule;BE;12975
market for sawnwood, lath, softwood, raw, dried (u=20%);sawnwood, lath, softwood, raw, dried (u=20%);cubic meter;Europe without Switzerland;12976
skidding, skidder;skidding, skidder;hour;RER;12977
market group for electricity, high voltage;electricity, high voltage;kilowatt hour;GLO;12978
heat and power co-generation, hard coal;electricity, high voltage;kilowatt hour;RoW;12979
planing, board, softwood, u=10%;sawnwood, board, softwood, dried (u=10%), planed;cubic meter;RoW;12980
market for cooling energy, at -160 °C;cooling energy, at -160 °C;megajoule;GLO;12981
market for red kidney bean;red kidney bean;kilogram;GLO;12982
ethylene diamine production, from ethylene dichloride;ethylene diamine;kilogram;RER;12983
core board production;core board;kilogram;RER;12984
treatment of blast furnace gas, in power plant;electricity, high voltage;kilowatt hour;CN-HE;12985
treatment of waste plastic plaster, collection for final disposal;waste plastic plaster;kilogram;RoW;12986
cooling energy production, at -15 °C, R-134a compression refrigeration system 1 MW;cooling energy, at -15 °C;megajoule;GLO;12987
market for residues, MSWI-WWT-SLF, waste packaging paper;residues, MSWI-WWT-SLF, waste packaging paper;kilogram;GLO;12988
market for photovoltaic plant, 570kWp, multi-Si, on open ground;photovoltaic plant, 570kWp, multi-Si, on open ground;unit;GLO;12989
treatment of bottom ash, MSWI, waste textile, soiled, slag compartment;bottom ash, MSWI, waste textile, soiled;kilogram;GLO;12990
soybean meal and crude oil production, mechanical extraction;protein feed, 100% crude;kilogram;RoW;12991
hydrogen production, coal gasification;hydrogen, gaseous, low pressure;kilogram;US;12992
land already in use, annual cropland to annual crop;land tenure, arable land, measured as carbon net primary productivity, annual crop;kilogram;BR-SP;12993
application of plant protection product, by field sprayer;application of plant protection product, by field sprayer;hectare;RoW;12994
market for clinker;clinker;kilogram;ZA;12995
electricity production, hydro, reservoir, alpine region;electricity, high voltage;kilowatt hour;IN-NL;12996
industrial gases production, cryogenic air separation;argon, crude, liquid;kilogram;RoW;12997
market for sewage sludge, 70% water, WWT, WW from wafer fabrication;sewage sludge, 70% water, WWT, WW from wafer fabrication;kilogram;CH;12998
natural gas, liquefied, import from NO;natural gas, liquefied;cubic meter;RER;12999
treatment of glass cullet, from fluorescent lamps treatment, 0% water, inert material landfill;glass cullet, from fluorescent lamps treatment;kilogram;GLO;13000
market for sewage sludge, 97% water, WWT-SLF, sludge from pulp and paper production;sewage sludge, 97% water, WWT-SLF, sludge from pulp and paper production;kilogram;Europe without Switzerland;13001
market for grape;grape;kilogram;GLO;13002
treatment of residues, MSWI[F], residue from mechanical treatment, desktop computer, residual material landfill;residues, MSWI[F], residue from mechanical treatment, desktop computer;kilogram;CH;13003
transport, pipeline, onshore, long distance, natural gas;transport, pipeline, onshore, long distance, natural gas;ton kilometer;BR;13004
market for bark chips, wet, measured as dry mass;bark chips, wet, measured as dry mass;kilogram;CA-QC;13005
transport, passenger car, small size, petrol, EURO 4;transport, passenger car, small size, petrol, EURO 4;kilometer;RoW;13006
heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;heat, district or industrial, other than natural gas;megajoule;NL;13007
treatment of sewage sludge, 97% water, WWT-SLF, sludge from pulp and paper production, landfarming;organic nitrogen fertiliser, as N;kilogram;RoW;13008
locomotive production;locomotive;unit;RER;13009
treatment of bottom ash, MSWI[F], raw sewage sludge, slag compartment;bottom ash, MSWI[F], raw sewage sludge;kilogram;CH;13010
market for sewage sludge, 97% water, WWT, WW, average;sewage sludge, 97% water, WWT, WW, average;kilogram;CH;13011
market for silicon tetrachloride;silicon tetrachloride;kilogram;DE;13012
heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;electricity, high voltage;kilowatt hour;ES;13013
market for biomethane, low pressure;biomethane, low pressure;megajoule;RoW;13014
market for fertilising, by stool splitter, sugarcane;fertilising, by stool splitter, sugarcane;hectare;GLO;13015
market for waste polyethylene terephthalate;waste polyethylene terephthalate;kilogram;ZA;13016
acetic acid production, butane oxidation;ethyl acetate;kilogram;RER;13017
treatment of residues, MSWI[F]-WWT-SLF, waste bitumen, residual material landfill;residues, MSWI[F]-WWT-SLF, waste bitumen;kilogram;CH;13018
refractory production, fireclay, packed;refractory, fireclay, packed;kilogram;RoW;13019
electric arc furnace slag to market for electric arc furnace slag, for recovery;electric arc furnace slag;kilogram;RoW;13020
market for waste polyvinylchloride;waste polyvinylchloride;kilogram;XK;13021
treatment of sewage sludge, 97% water, WWT, WW from medium density board production, landfarming;organic phosphorus fertiliser, as P2O5;kilogram;RoW;13022
diesel production, petroleum refinery operation;diesel;kilogram;ZA;13023
methyl formate production;methyl formate;kilogram;RoW;13024
heat and power co-generation, natural gas, conventional power plant, 100MW electrical;electricity, high voltage;kilowatt hour;US-SERC;13025
treatment of sewage sludge, 97% water, WWT-SLF, waste graphical paper, landfarming;organic phosphorus fertiliser, as P2O5;kilogram;RoW;13026
palm fruit bunch production;palm fruit bunch;kilogram;RoW;13027
hake, capture by trawler and landing whole, fresh;demersal fish, fresh;kilogram;PE;13028
natural gas, high pressure, domestic supply with seasonal storage;natural gas, high pressure;cubic meter;IT;13029
market for natural gas, high pressure;natural gas, high pressure;cubic meter;SA;13030
heat and power co-generation, wood chips, 6667 kW;electricity, high voltage;kilowatt hour;ZA;13031
laser machining, metal, with YAG-laser, 330W power;laser machining, metal, with YAG-laser, 330W power;hour;CA-QC;13032
market for sulfidic tailings, from copper mine operation;sulfidic tailings, from copper mine operation;kilogram;CN;13033
treatment of used blower and heat exchange unit, central, 600-1200 m3/h;used blower and heat exchange unit central, 600-1200 m3/h;unit;CH;13034
market for soybean;soybean;kilogram;US-MN;13035
market for electricity, medium voltage;electricity, medium voltage;kilowatt hour;MX;13036
market for waste packaging paper;waste packaging paper;kilogram;BE;13037
gravel/sand quarry construction;gravel/sand quarry infrastructure;unit;CH;13038
market for photovoltaic panel, ribbon-Si;photovoltaic panel, ribbon-Si;square meter;GLO;13039
container production, for collection of post-consumer waste plastic for recycling;container, for collection of post-consumer waste plastic for recycling;unit;US;13040
electricity production, hydro, pumped storage;electricity, high voltage;kilowatt hour;US-HICC;13041
aluminium casting facility construction;aluminium casting facility;unit;RER;13042
maintenance, heat and power co-generation unit, 160kW electrical;maintenance, heat and power co-generation unit, 160kW electrical;unit;RoW;13043
heat and power co-generation, biogas, gas engine;electricity, high voltage;kilowatt hour;AU;13044
market for maintenance, transmission network, electricity, high voltage direct current land cable;maintenance, transmission network, electricity, high voltage direct current land cable;kilometer-year;GLO;13045
market for waste paperboard;waste paperboard;kilogram;BA;13046
treatment of leachate, SLF, municipal solid waste, wastewater treatment;leachate, SLF, municipal solid waste;cubic meter;RoW;13047
treatment of waste bitumen sheet, municipal incineration FAE;electricity, for reuse in municipal waste incineration only;kilowatt hour;CH;13048
electricity production, wind, 1-3MW turbine, onshore;electricity, high voltage;kilowatt hour;HR;13049
transport, freight, lorry >32 metric ton, EURO5;transport, freight, lorry >32 metric ton, EURO5;ton kilometer;RoW;13050
treatment of sewage sludge, 97% water, WWT-SLF, sludge from pulp and paper production, landfarming;organic nitrogen fertiliser, as N;kilogram;Europe without Switzerland;13051
fava bean seed production, organic, for sowing;fava bean seed, organic, for sowing;kilogram;RoW;13052
energy saving, from ventilation system, 1 x 720 m3/h, polyethylene ducts, with earth tube heat exchanger;energy saving;megajoule;RoW;13053
market for cement plaster;cement plaster;cubic meter;RoW;13054
chlor-alkali electrolysis, membrane cell;sodium hypochlorite, without water, in 15% solution state;kilogram;RoW;13055
treatment of waste polyethylene terephthalate, municipal incineration;waste polyethylene terephthalate;kilogram;GLO;13056
electricity voltage transformation from medium to low voltage;electricity, low voltage;kilowatt hour;CR;13057
electricity, high voltage, import from ES;electricity, high voltage;kilowatt hour;MA;13058
heat and power co-generation, natural gas, conventional power plant, 100MW electrical;electricity, high voltage;kilowatt hour;CA-NT;13059
treatment of used IT accessory, mechanical treatment;used IT accessory;kilogram;GLO;13060
land use change, perennial crop;land use change, perennial crop;hectare;MX;13061
electricity production, photovoltaic, 570kWp open ground installation, multi-Si;electricity, low voltage;kilowatt hour;CN-NX;13062
electricity, high voltage, production mix;electricity, high voltage;kilowatt hour;SS;13063
treatment of leachate, SLF, refinery sludge, wastewater treatment;leachate, SLF, refinery sludge;cubic meter;CH;13064
uranium production, centrifuge, enriched 3.9%;uranium, enriched 3.9%, per separative work unit;unit;DE;13065
cable production, three-conductor cable;cable, three-conductor cable;meter;GLO;13066
glass cullet supply, from fluorescent lamps, for Saint-Gobain ISOVER SA;glass cullet, from fluorescent lamps treatment;kilogram;GLO;13067
zirconium oxide production;zirconium oxide;kilogram;AU;13068
sawnwood production, hardwood, dried (u=10%), planed;sawnwood, hardwood, dried (u=10%), planed;cubic meter;Europe without Switzerland;13069
blower and heat exchange unit production, Storkair G 90;blower and heat exchange unit, Storkair G 90;unit;RER;13070
coke production;coke;megajoule;US;13071
tillage, disking, with amendment;tillage, disking, with amendment;hectare;US;13072
chimney production;chimney;meter;CH;13073
electricity, high voltage, production mix;electricity, high voltage;kilowatt hour;KE;13074
market for waste plastic, mixture;waste plastic, mixture;kilogram;FI;13075
electricity production, solar tower power plant, 20 MW;electricity, high voltage;kilowatt hour;US-WECC;13076
land already in use, perennial cropland to perennial crop;land tenure, arable land, measured as carbon net primary productivity, perennial crop;kilogram;BR-MG;13077
electricity production, hydro, reservoir, alpine region;electricity, high voltage;kilowatt hour;IN-ML;13078
market for furnace, logs, hardwood storage area, 100kW;furnace, logs, hardwood storage area, 100kW;unit;GLO;13079
ammonium paratungstate production, solvent extraction;ammonium paratungstate;kilogram;AT;13080
market for heat, for reuse in municipal waste incineration only;heat, for reuse in municipal waste incineration only;megajoule;FR;13081
electricity production, wind, <1MW turbine, onshore;electricity, high voltage;kilowatt hour;CA-AB;13082
market for computer, laptop;computer, laptop;unit;GLO;13083
heat and power co-generation unit construction, organic Rankine cycle, 1400kW thermal, components for electricity only;heat and power co-generation unit, organic Rankine cycle, 1400kW thermal, components for electricity only;unit;RoW;13084
electricity, high voltage, import from CA-QC;electricity, high voltage;kilowatt hour;CA-ON;13085
market for xenon, gaseous;xenon, gaseous;kilogram;RER;13086
cement production, CEM V/B;cement, CEM V/B;kilogram;Europe without Switzerland;13087
industrial gases production, cryogenic air separation;oxygen, liquid;kilogram;RER;13088
treatment of sewage sludge, 97% water, WWT, WW from maize starch production, landfarming;organic nitrogen fertiliser, as N;kilogram;CH;13089
wood preservation, spray tunnel/deluging, solvent-based preservative, indoor use, occasionally wet;wood preservation, spray tunnel/deluging, organic solvent-based, indoor use, occasionally wet;kilogram;RER;13090
cashew production;cashew;kilogram;IN;13091
heat and power co-generation, natural gas, 1MW electrical, lean burn;heat, district or industrial, natural gas;megajoule;RoW;13092
market for sorting facility, for construction waste;sorting facility, for construction waste;unit;GLO;13093
apple production;apple;kilogram;ZA;13094
blower and heat exchange unit production, GE 250 RH;blower and heat exchange unit, GE 250 RH;unit;RoW;13095
gluing mill construction;gluing mill;unit;RER;13096
land use change, annual crop;land use change, annual crop;hectare;BR-RJ;13097
NCA hydroxide production, for Li-ion battery;sodium sulfate, anhydrite;kilogram;CN;13098
market for waste polyethylene;waste polyethylene;kilogram;EE;13099
market for electrolyte, for Li-ion battery;electrolyte, for Li-ion battery;kilogram;GLO;13100
electricity, high voltage, production mix;electricity, high voltage;kilowatt hour;BW;13101
market for waste polyurethane;waste polyurethane;kilogram;LT;13102
biomethane production, low pressure, vehicle grade;biomethane, low pressure, vehicle grade;kilogram;RoW;13103
electricity production, wind, 1-3MW turbine, offshore;electricity, high voltage;kilowatt hour;CN-FJ;13104
natural gas, high pressure, import from KZ;natural gas, high pressure;cubic meter;RoW;13105
treatment of waste concrete, not reinforced, collection for final disposal;waste concrete, not reinforced;kilogram;RoW;13106
market for slab and siding, hardwood, wet, measured as dry mass;slab and siding, hardwood, wet, measured as dry mass;kilogram;RoW;13107
ethylene bromide production;ethylene bromide;kilogram;RoW;13108
electricity, high voltage, production mix;electricity, high voltage;kilowatt hour;MX;13109
electricity production, natural gas, combined cycle power plant;electricity, high voltage;kilowatt hour;IN-KL;13110
heat and power co-generation, biogas, gas engine;electricity, high voltage;kilowatt hour;US-NPCC;13111
market for sawnwood, lath, softwood, dried (u=20%), planed;sawnwood, lath, softwood, dried (u=20%), planed;cubic meter;RoW;13112
market for waste graphical paper;waste graphical paper;kilogram;PE;13113
NPK (26-15-15) fertiliser production;NPK (26-15-15) fertiliser;kilogram;RoW;13114
market for sewage sludge, 97% water, WWT-SLF, waste polyethylene;sewage sludge, 97% water, WWT-SLF, waste polyethylene;kilogram;RoW;13115
heat and power co-generation, biogas, gas engine;heat, central or small-scale, other than natural gas;megajoule;KR;13116
electricity production, hydro, run-of-river;electricity, high voltage;kilowatt hour;IN-GJ;13117
sheep production, for meat;sheep for slaughtering, live weight;kilogram;US;13118
mine construction, open cast, non-ferrous metal;mine infrastructure, open cast, non-ferrous metal;unit;GLO;13119
transport, passenger car, medium size, petrol, EURO 3;transport, passenger car, medium size, petrol, EURO 3;kilometer;RoW;13120
rice production, non-basmati;rice, non-basmati;kilogram;CN;13121
market for degreasing, metal part in alkaline bath;degreasing, metal part in alkaline bath;square meter;GLO;13122
treatment of bottom ash, MSWI-WWT, rainwater mineral oil storage, slag compartment;bottom ash, MSWI-WWT, rainwater mineral oil storage;kilogram;Europe without Switzerland;13123
fishmeal and fish oil production, 63-65% protein, from fish residues;fishmeal, 63-65% protein;kilogram;PE;13124
treatment of sewage sludge, 97% water, WWT-SLF, municipal solid waste, landfarming;sewage sludge, 97% water, WWT-SLF, municipal solid waste;kilogram;CA-QC;13125
petroleum and gas production, onshore;petroleum;kilogram;US;13126
market for waste polystyrene;waste polystyrene;kilogram;PE;13127
heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;heat, district or industrial, natural gas;megajoule;KR;13128
electricity, high voltage, import from CH;electricity, high voltage;kilowatt hour;RO;13129
market for celery;celery;kilogram;GLO;13130
market for bottom ash, MSWI-WWT-SLF, waste gypsum;bottom ash, MSWI-WWT-SLF, waste gypsum;kilogram;RoW;13131
coffee green bean production, arabica;coffee, green bean;kilogram;RoW;13132
market for waste polyurethane;waste polyurethane;kilogram;PT;13133
treatment of waste emulsion paint, inert material landfill;waste emulsion paint;kilogram;RoW;13134
containerboard production, linerboard, kraftliner;containerboard, linerboard;kilogram;RER;13135
market for electricity, high voltage;electricity, high voltage;kilowatt hour;MD;13136
aluminium production, primary, ingot;aluminium, primary, ingot;kilogram;IAI Area, South America;13137
eucalyptus seedling production, in unheated greenhouse;eucalyptus seedling, for planting;unit;BR;13138
market for photovoltaic laminate, a-Si;photovoltaic laminate, a-Si;square meter;GLO;13139
diesel, low-sulfur, import from RoW;diesel, low-sulfur;kilogram;BR;13140
market for wood wool;wood wool;kilogram;RER;13141
market for polyethylene terephthalate, granulate, bottle grade, recycled;polyethylene terephthalate, granulate, bottle grade, recycled;kilogram;CH;13142
petrol, unleaded, import from RoW;petrol, unleaded;kilogram;ZA;13143
market for charcoal;charcoal;kilogram;GLO;13144
dust collector production, electrostatic precipitator, for domestic use;dust collector, electrostatic precipitator, for domestic use;unit;CH;13145
trout, production in semi-intensive system, in lake;trout;kilogram;RLA;13146
tap water production, conventional treatment;tap water;kilogram;ZA;13147
ethylene diamine production, from ethanolamine;ethylene diamine;kilogram;RER;13148
lath, hardwood, raw, kiln drying to u=20%;sawnwood, lath, hardwood, raw, dried (u=20%);cubic meter;CH;13149
planting, potato;potato planting;hectare;CH;13150
treatment of sewage sludge, 97% water, WWT-SLF, waste aluminium, landfarming;sewage sludge, 97% water, WWT-SLF, waste aluminium;kilogram;CH;13151
treatment of waste glass, sanitary landfill;electricity, medium voltage;kilowatt hour;GLO;13152
land already in use, perennial cropland to perennial crop;land tenure, arable land, measured as carbon net primary productivity, perennial crop;kilogram;BR-ES;13153
electricity voltage transformation from medium to low voltage;electricity, low voltage;kilowatt hour;MU;13154
market for electricity, high voltage;electricity, high voltage;kilowatt hour;NI;13155
treatment of residue from mechanical treatment, laptop computer, municipal incineration;electricity, for reuse in municipal waste incineration only;kilowatt hour;GLO;13156
planting with starter fertiliser, by no till planter;planting with starter fertiliser, by no till planter;hectare;RoW;13157
clinker production;soil, contaminated;kilogram;BR;13158
evaporation of natural gas, import from AE;natural gas, high pressure;cubic meter;RoW;13159
maintenance, train, passenger, regional;maintenance, train, passenger, regional;unit;RoW;13160
wood preservation, spray tunnel/deluging, solvent-based preservative, indoor use, dry;wood preservation, spray tunnel/deluging, organic solvent-based, indoor use, dry;kilogram;RER;13161
BTX production, from reformate, average;raffinate;kilogram;RER;13162
heat and power co-generation, biogas, gas engine;electricity, high voltage;kilowatt hour;EE;13163
market for shavings, softwood, measured as dry mass;shavings, softwood, measured as dry mass;kilogram;RoW;13164
cement production, CEM III/A;cement, CEM III/A;kilogram;ZA;13165
solar collector factory construction;solar collector factory;unit;RoW;13166
market for nitric acid, without water, in 50% solution state;nitric acid, without water, in 50% solution state;kilogram;RU;13167
heat production, softwood chips from forest, at furnace 300kW, state-of-the-art 2014;heat, district or industrial, other than natural gas;megajoule;RoW;13168
market for bamboo culm;bamboo culm;kilogram;BR;13169
heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction;heat, district or industrial, other than natural gas;megajoule;BR-South-eastern/Mid-western grid;13170
transport, passenger car, small size, natural gas, EURO 4;transport, passenger car, small size, natural gas, EURO 4;kilometer;RER;13171
treatment of bagasse, from sugarcane, in heat and power co-generation unit, 6400kW thermal;heat, district or industrial, other than natural gas;megajoule;RoW;13172
heat and power co-generation, oil;heat, district or industrial, other than natural gas;megajoule;FR;13173
market for residues, MSWI-WWT-SLF, refinery sludge;residues, MSWI-WWT-SLF, refinery sludge;kilogram;Europe without Switzerland;13174
ethanol production, ethylene hydration;ethanol, without water, in 99.7% solution state, from ethylene;kilogram;RER;13175
market for electricity, high voltage;electricity, high voltage;kilowatt hour;PH;13176
electricity, high voltage, production mix;electricity, high voltage;kilowatt hour;HK;13177
market for isophorondiisocyante;isophorondiisocyante;kilogram;RoW;13178
sugarcane production;sugarcane;kilogram;BR-GO;13179
electricity production, wind, 1-3MW turbine, onshore;electricity, high voltage;kilowatt hour;PL;13180
market for natural gas, high pressure;natural gas, high pressure;cubic meter;BO;13181
electricity, high voltage, production mix;electricity, high voltage;kilowatt hour;LU;13182
